Date,Product Name,Demand,DayOfWeek,Month,IsWeekend
2025-06-20,Avil 25mg,0.0,4,6,0
2025-06-20,Azithromycin 500mg,0.0,4,6,0
2025-06-20,Bandage Roll,11.0,4,6,0
2025-06-20,Becosules,0.0,4,6,0
2025-06-20,Betadine Ointment,0.0,4,6,0
2025-06-20,Calpol 500mg,9.0,4,6,0
2025-06-20,Cetirizine 10mg,0.0,4,6,0
2025-06-20,Chlorpheniramine,0.0,4,6,0
2025-06-20,Ciprofloxacin 500mg,0.0,4,6,0
2025-06-20,Clotrimazole Cream,0.0,4,6,0
2025-06-20,Combiflam,0.0,4,6,0
2025-06-20,Crocin Advance,0.0,4,6,0
2025-06-20,Dexamethasone 4mg,0.0,4,6,0
2025-06-20,Digene,0.0,4,6,0
2025-06-20,Disprin,0.0,4,6,0
2025-06-20,Dolo 650mg,0.0,4,6,0
2025-06-20,Domperidone 10mg,0.0,4,6,0
2025-06-20,Erythromycin 250mg,0.0,4,6,0
2025-06-20,Glibenclamide 5mg,0.0,4,6,0
2025-06-20,Hand Sanitizer,2.0,4,6,0
2025-06-20,Hydroxychloroquine 200mg,0.0,4,6,0
2025-06-20,Ibuprofen 400mg,0.0,4,6,0
2025-06-20,Insulin 30/70,0.0,4,6,0
2025-06-20,Ivermectin 12mg,0.0,4,6,0
2025-06-20,Levocetirizine 5mg,0.0,4,6,0
2025-06-20,Loperamide 2mg,0.0,4,6,0
2025-06-20,Losartan 50mg,0.0,4,6,0
2025-06-20,Metformin 500mg,0.0,4,6,0
2025-06-20,Montelukast 10mg,0.0,4,6,0
2025-06-20,Multivitamin Syrup,0.0,4,6,0
2025-06-20,N95 Mask,0.0,4,6,0
2025-06-20,Nicotine Patch,0.0,4,6,0
2025-06-20,ORS Sachet,0.0,4,6,0
2025-06-20,Omeprazole 20mg,7.0,4,6,0
2025-06-20,Pantoprazole 40mg,6.0,4,6,0
2025-06-20,Paracetamol 500mg,0.0,4,6,0
2025-06-20,Prednisolone 10mg,0.0,4,6,0
2025-06-20,Ranitidine 150mg,0.0,4,6,0
2025-06-20,Salbutamol Inhaler,0.0,4,6,0
2025-06-20,Surgical Gloves,7.0,4,6,0
2025-06-20,Tetanus Toxoid,2.0,4,6,0
2025-06-20,Thermometer,0.0,4,6,0
2025-06-20,Thyroxine 50mcg,0.0,4,6,0
2025-06-20,Vitamin C Tablets,0.0,4,6,0
2025-06-20,Volini Gel,0.0,4,6,0
2025-06-20,Zincovit,0.0,4,6,0
2025-06-21,Allegra 120mg,0.0,5,6,1
2025-06-21,Amlodipine 5mg,4.0,5,6,1
2025-06-21,Amoxicillin 250mg,0.0,5,6,1
2025-06-21,Atorvastatin 10mg,0.0,5,6,1
2025-06-21,Avil 25mg,6.0,5,6,1
2025-06-21,Azithromycin 500mg,0.0,5,6,1
2025-06-21,Bandage Roll,0.0,5,6,1
2025-06-21,Becosules,0.0,5,6,1
2025-06-21,Betadine Ointment,0.0,5,6,1
2025-06-21,Calpol 500mg,0.0,5,6,1
2025-06-21,Cetirizine 10mg,0.0,5,6,1
2025-06-21,Chlorpheniramine,0.0,5,6,1
2025-06-21,Ciprofloxacin 500mg,0.0,5,6,1
2025-06-21,Clotrimazole Cream,0.0,5,6,1
2025-06-21,Combiflam,0.0,5,6,1
2025-06-21,Crocin Advance,0.0,5,6,1
2025-06-21,Dexamethasone 4mg,0.0,5,6,1
2025-06-21,Digene,8.0,5,6,1
2025-06-21,Disprin,0.0,5,6,1
2025-06-21,Dolo 650mg,0.0,5,6,1
2025-06-21,Domperidone 10mg,0.0,5,6,1
2025-06-21,Erythromycin 250mg,0.0,5,6,1
2025-06-21,Glibenclamide 5mg,0.0,5,6,1
2025-06-21,Hand Sanitizer,6.0,5,6,1
2025-06-21,Hydroxychloroquine 200mg,0.0,5,6,1
2025-06-21,Ibuprofen 400mg,0.0,5,6,1
2025-06-21,Insulin 30/70,0.0,5,6,1
2025-06-21,Ivermectin 12mg,3.0,5,6,1
2025-06-21,Levocetirizine 5mg,0.0,5,6,1
2025-06-21,Loperamide 2mg,0.0,5,6,1
2025-06-21,Losartan 50mg,0.0,5,6,1
2025-06-21,Metformin 500mg,0.0,5,6,1
2025-06-21,Montelukast 10mg,0.0,5,6,1
2025-06-21,Multivitamin Syrup,0.0,5,6,1
2025-06-21,N95 Mask,0.0,5,6,1
2025-06-21,Nicotine Patch,0.0,5,6,1
2025-06-21,ORS Sachet,0.0,5,6,1
2025-06-21,Omeprazole 20mg,0.0,5,6,1
2025-06-21,Pantoprazole 40mg,2.0,5,6,1
2025-06-21,Paracetamol 500mg,0.0,5,6,1
2025-06-21,Prednisolone 10mg,0.0,5,6,1
2025-06-21,Ranitidine 150mg,0.0,5,6,1
2025-06-21,Salbutamol Inhaler,0.0,5,6,1
2025-06-21,Surgical Gloves,0.0,5,6,1
2025-06-21,Tetanus Toxoid,0.0,5,6,1
2025-06-21,Thermometer,0.0,5,6,1
2025-06-21,Thyroxine 50mcg,0.0,5,6,1
2025-06-21,Vitamin C Tablets,0.0,5,6,1
2025-06-21,Volini Gel,0.0,5,6,1
2025-06-21,Zincovit,0.0,5,6,1
2025-06-22,Allegra 120mg,0.0,6,6,1
2025-06-22,Amlodipine 5mg,0.0,6,6,1
2025-06-22,Amoxicillin 250mg,0.0,6,6,1
2025-06-22,Atorvastatin 10mg,0.0,6,6,1
2025-06-22,Avil 25mg,0.0,6,6,1
2025-06-22,Azithromycin 500mg,0.0,6,6,1
2025-06-22,Bandage Roll,0.0,6,6,1
2025-06-22,Becosules,0.0,6,6,1
2025-06-22,Betadine Ointment,0.0,6,6,1
2025-06-22,Calpol 500mg,0.0,6,6,1
2025-06-22,Cetirizine 10mg,0.0,6,6,1
2025-06-22,Chlorpheniramine,6.0,6,6,1
2025-06-22,Ciprofloxacin 500mg,0.0,6,6,1
2025-06-22,Clotrimazole Cream,0.0,6,6,1
2025-06-22,Combiflam,12.0,6,6,1
2025-06-22,Crocin Advance,10.0,6,6,1
2025-06-22,Dexamethasone 4mg,0.0,6,6,1
2025-06-22,Digene,0.0,6,6,1
2025-06-22,Disprin,0.0,6,6,1
2025-06-22,Dolo 650mg,0.0,6,6,1
2025-06-22,Domperidone 10mg,0.0,6,6,1
2025-06-22,Erythromycin 250mg,5.0,6,6,1
2025-06-22,Glibenclamide 5mg,0.0,6,6,1
2025-06-22,Hand Sanitizer,0.0,6,6,1
2025-06-22,Hydroxychloroquine 200mg,0.0,6,6,1
2025-06-22,Ibuprofen 400mg,0.0,6,6,1
2025-06-22,Insulin 30/70,0.0,6,6,1
2025-06-22,Ivermectin 12mg,0.0,6,6,1
2025-06-22,Levocetirizine 5mg,0.0,6,6,1
2025-06-22,Loperamide 2mg,0.0,6,6,1
2025-06-22,Losartan 50mg,0.0,6,6,1
2025-06-22,Metformin 500mg,0.0,6,6,1
2025-06-22,Montelukast 10mg,0.0,6,6,1
2025-06-22,Multivitamin Syrup,0.0,6,6,1
2025-06-22,N95 Mask,9.0,6,6,1
2025-06-22,Nicotine Patch,0.0,6,6,1
2025-06-22,ORS Sachet,0.0,6,6,1
2025-06-22,Omeprazole 20mg,0.0,6,6,1
2025-06-22,Pantoprazole 40mg,0.0,6,6,1
2025-06-22,Paracetamol 500mg,0.0,6,6,1
2025-06-22,Prednisolone 10mg,0.0,6,6,1
2025-06-22,Ranitidine 150mg,0.0,6,6,1
2025-06-22,Salbutamol Inhaler,3.0,6,6,1
2025-06-22,Surgical Gloves,0.0,6,6,1
2025-06-22,Tetanus Toxoid,10.0,6,6,1
2025-06-22,Thermometer,0.0,6,6,1
2025-06-22,Thyroxine 50mcg,0.0,6,6,1
2025-06-22,Vitamin C Tablets,0.0,6,6,1
2025-06-22,Volini Gel,0.0,6,6,1
2025-06-22,Zincovit,0.0,6,6,1
2025-06-23,Allegra 120mg,0.0,0,6,0
2025-06-23,Amlodipine 5mg,0.0,0,6,0
2025-06-23,Amoxicillin 250mg,0.0,0,6,0
2025-06-23,Atorvastatin 10mg,0.0,0,6,0
2025-06-23,Avil 25mg,0.0,0,6,0
2025-06-23,Azithromycin 500mg,0.0,0,6,0
2025-06-23,Bandage Roll,0.0,0,6,0
2025-06-23,Becosules,0.0,0,6,0
2025-06-23,Betadine Ointment,0.0,0,6,0
2025-06-23,Calpol 500mg,0.0,0,6,0
2025-06-23,Cetirizine 10mg,0.0,0,6,0
2025-06-23,Chlorpheniramine,0.0,0,6,0
2025-06-23,Ciprofloxacin 500mg,0.0,0,6,0
2025-06-23,Clotrimazole Cream,0.0,0,6,0
2025-06-23,Combiflam,0.0,0,6,0
2025-06-23,Crocin Advance,0.0,0,6,0
2025-06-23,Dexamethasone 4mg,7.0,0,6,0
2025-06-23,Digene,0.0,0,6,0
2025-06-23,Disprin,0.0,0,6,0
2025-06-23,Dolo 650mg,0.0,0,6,0
2025-06-23,Domperidone 10mg,0.0,0,6,0
2025-06-23,Erythromycin 250mg,0.0,0,6,0
2025-06-23,Glibenclamide 5mg,0.0,0,6,0
2025-06-23,Hand Sanitizer,9.0,0,6,0
2025-06-23,Hydroxychloroquine 200mg,7.0,0,6,0
2025-06-23,Ibuprofen 400mg,0.0,0,6,0
2025-06-23,Insulin 30/70,0.0,0,6,0
2025-06-23,Ivermectin 12mg,0.0,0,6,0
2025-06-23,Levocetirizine 5mg,0.0,0,6,0
2025-06-23,Loperamide 2mg,0.0,0,6,0
2025-06-23,Losartan 50mg,0.0,0,6,0
2025-06-23,Metformin 500mg,0.0,0,6,0
2025-06-23,Montelukast 10mg,0.0,0,6,0
2025-06-23,Multivitamin Syrup,0.0,0,6,0
2025-06-23,N95 Mask,0.0,0,6,0
2025-06-23,Nicotine Patch,0.0,0,6,0
2025-06-23,ORS Sachet,0.0,0,6,0
2025-06-23,Omeprazole 20mg,0.0,0,6,0
2025-06-23,Pantoprazole 40mg,0.0,0,6,0
2025-06-23,Paracetamol 500mg,0.0,0,6,0
2025-06-23,Prednisolone 10mg,0.0,0,6,0
2025-06-23,Ranitidine 150mg,0.0,0,6,0
2025-06-23,Salbutamol Inhaler,0.0,0,6,0
2025-06-23,Surgical Gloves,0.0,0,6,0
2025-06-23,Tetanus Toxoid,4.0,0,6,0
2025-06-23,Thermometer,0.0,0,6,0
2025-06-23,Thyroxine 50mcg,0.0,0,6,0
2025-06-23,Vitamin C Tablets,0.0,0,6,0
2025-06-23,Volini Gel,0.0,0,6,0
2025-06-23,Zincovit,7.0,0,6,0
2025-06-24,Allegra 120mg,5.0,1,6,0
2025-06-24,Amlodipine 5mg,0.0,1,6,0
2025-06-24,Amoxicillin 250mg,0.0,1,6,0
2025-06-24,Atorvastatin 10mg,0.0,1,6,0
2025-06-24,Avil 25mg,0.0,1,6,0
2025-06-24,Azithromycin 500mg,0.0,1,6,0
2025-06-24,Bandage Roll,0.0,1,6,0
2025-06-24,Becosules,0.0,1,6,0
2025-06-24,Betadine Ointment,0.0,1,6,0
2025-06-24,Calpol 500mg,0.0,1,6,0
2025-06-24,Cetirizine 10mg,0.0,1,6,0
2025-06-24,Chlorpheniramine,0.0,1,6,0
2025-06-24,Ciprofloxacin 500mg,0.0,1,6,0
2025-06-24,Clotrimazole Cream,0.0,1,6,0
2025-06-24,Combiflam,0.0,1,6,0
2025-06-24,Crocin Advance,0.0,1,6,0
2025-06-24,Dexamethasone 4mg,0.0,1,6,0
2025-06-24,Digene,0.0,1,6,0
2025-06-24,Disprin,6.0,1,6,0
2025-06-24,Dolo 650mg,0.0,1,6,0
2025-06-24,Domperidone 10mg,8.0,1,6,0
2025-06-24,Erythromycin 250mg,9.0,1,6,0
2025-06-24,Glibenclamide 5mg,0.0,1,6,0
2025-06-24,Hand Sanitizer,0.0,1,6,0
2025-06-24,Hydroxychloroquine 200mg,0.0,1,6,0
2025-06-24,Ibuprofen 400mg,9.0,1,6,0
2025-06-24,Insulin 30/70,0.0,1,6,0
2025-06-24,Ivermectin 12mg,0.0,1,6,0
2025-06-24,Levocetirizine 5mg,0.0,1,6,0
2025-06-24,Loperamide 2mg,0.0,1,6,0
2025-06-24,Losartan 50mg,0.0,1,6,0
2025-06-24,Metformin 500mg,0.0,1,6,0
2025-06-24,Montelukast 10mg,0.0,1,6,0
2025-06-24,Multivitamin Syrup,0.0,1,6,0
2025-06-24,N95 Mask,0.0,1,6,0
2025-06-24,Nicotine Patch,0.0,1,6,0
2025-06-24,ORS Sachet,0.0,1,6,0
2025-06-24,Omeprazole 20mg,0.0,1,6,0
2025-06-24,Pantoprazole 40mg,0.0,1,6,0
2025-06-24,Paracetamol 500mg,0.0,1,6,0
2025-06-24,Prednisolone 10mg,0.0,1,6,0
2025-06-24,Ranitidine 150mg,0.0,1,6,0
2025-06-24,Salbutamol Inhaler,0.0,1,6,0
2025-06-24,Surgical Gloves,0.0,1,6,0
2025-06-24,Tetanus Toxoid,0.0,1,6,0
2025-06-24,Thermometer,0.0,1,6,0
2025-06-24,Thyroxine 50mcg,0.0,1,6,0
2025-06-24,Vitamin C Tablets,0.0,1,6,0
2025-06-24,Volini Gel,0.0,1,6,0
2025-06-24,Zincovit,0.0,1,6,0
2025-06-25,Allegra 120mg,0.0,2,6,0
2025-06-25,Amlodipine 5mg,0.0,2,6,0
2025-06-25,Amoxicillin 250mg,8.0,2,6,0
2025-06-25,Atorvastatin 10mg,0.0,2,6,0
2025-06-25,Avil 25mg,0.0,2,6,0
2025-06-25,Azithromycin 500mg,0.0,2,6,0
2025-06-25,Bandage Roll,0.0,2,6,0
2025-06-25,Becosules,0.0,2,6,0
2025-06-25,Betadine Ointment,0.0,2,6,0
2025-06-25,Calpol 500mg,0.0,2,6,0
2025-06-25,Cetirizine 10mg,0.0,2,6,0
2025-06-25,Chlorpheniramine,0.0,2,6,0
2025-06-25,Ciprofloxacin 500mg,0.0,2,6,0
2025-06-25,Clotrimazole Cream,6.0,2,6,0
2025-06-25,Combiflam,0.0,2,6,0
2025-06-25,Crocin Advance,0.0,2,6,0
2025-06-25,Dexamethasone 4mg,0.0,2,6,0
2025-06-25,Digene,0.0,2,6,0
2025-06-25,Disprin,0.0,2,6,0
2025-06-25,Dolo 650mg,0.0,2,6,0
2025-06-25,Domperidone 10mg,0.0,2,6,0
2025-06-25,Erythromycin 250mg,0.0,2,6,0
2025-06-25,Glibenclamide 5mg,8.0,2,6,0
2025-06-25,Hand Sanitizer,0.0,2,6,0
2025-06-25,Hydroxychloroquine 200mg,0.0,2,6,0
2025-06-25,Ibuprofen 400mg,0.0,2,6,0
2025-06-25,Insulin 30/70,0.0,2,6,0
2025-06-25,Ivermectin 12mg,0.0,2,6,0
2025-06-25,Levocetirizine 5mg,0.0,2,6,0
2025-06-25,Loperamide 2mg,0.0,2,6,0
2025-06-25,Losartan 50mg,0.0,2,6,0
2025-06-25,Metformin 500mg,0.0,2,6,0
2025-06-25,Montelukast 10mg,0.0,2,6,0
2025-06-25,Multivitamin Syrup,0.0,2,6,0
2025-06-25,N95 Mask,0.0,2,6,0
2025-06-25,Nicotine Patch,8.0,2,6,0
2025-06-25,ORS Sachet,0.0,2,6,0
2025-06-25,Omeprazole 20mg,0.0,2,6,0
2025-06-25,Pantoprazole 40mg,0.0,2,6,0
2025-06-25,Paracetamol 500mg,0.0,2,6,0
2025-06-25,Prednisolone 10mg,0.0,2,6,0
2025-06-25,Ranitidine 150mg,0.0,2,6,0
2025-06-25,Salbutamol Inhaler,0.0,2,6,0
2025-06-25,Surgical Gloves,0.0,2,6,0
2025-06-25,Tetanus Toxoid,0.0,2,6,0
2025-06-25,Thermometer,0.0,2,6,0
2025-06-25,Thyroxine 50mcg,4.0,2,6,0
2025-06-25,Vitamin C Tablets,0.0,2,6,0
2025-06-25,Volini Gel,8.0,2,6,0
2025-06-25,Zincovit,0.0,2,6,0
2025-06-26,Allegra 120mg,0.0,3,6,0
2025-06-26,Amlodipine 5mg,0.0,3,6,0
2025-06-26,Amoxicillin 250mg,0.0,3,6,0
2025-06-26,Atorvastatin 10mg,0.0,3,6,0
2025-06-26,Avil 25mg,1.0,3,6,0
2025-06-26,Azithromycin 500mg,9.0,3,6,0
2025-06-26,Bandage Roll,0.0,3,6,0
2025-06-26,Becosules,0.0,3,6,0
2025-06-26,Betadine Ointment,0.0,3,6,0
2025-06-26,Calpol 500mg,0.0,3,6,0
2025-06-26,Cetirizine 10mg,0.0,3,6,0
2025-06-26,Chlorpheniramine,0.0,3,6,0
2025-06-26,Ciprofloxacin 500mg,0.0,3,6,0
2025-06-26,Clotrimazole Cream,0.0,3,6,0
2025-06-26,Combiflam,0.0,3,6,0
2025-06-26,Crocin Advance,8.0,3,6,0
2025-06-26,Dexamethasone 4mg,0.0,3,6,0
2025-06-26,Digene,0.0,3,6,0
2025-06-26,Disprin,0.0,3,6,0
2025-06-26,Dolo 650mg,0.0,3,6,0
2025-06-26,Domperidone 10mg,9.0,3,6,0
2025-06-26,Erythromycin 250mg,0.0,3,6,0
2025-06-26,Glibenclamide 5mg,6.0,3,6,0
2025-06-26,Hand Sanitizer,0.0,3,6,0
2025-06-26,Hydroxychloroquine 200mg,0.0,3,6,0
2025-06-26,Ibuprofen 400mg,0.0,3,6,0
2025-06-26,Insulin 30/70,0.0,3,6,0
2025-06-26,Ivermectin 12mg,0.0,3,6,0
2025-06-26,Levocetirizine 5mg,0.0,3,6,0
2025-06-26,Loperamide 2mg,10.0,3,6,0
2025-06-26,Losartan 50mg,0.0,3,6,0
2025-06-26,Metformin 500mg,0.0,3,6,0
2025-06-26,Montelukast 10mg,0.0,3,6,0
2025-06-26,Multivitamin Syrup,0.0,3,6,0
2025-06-26,N95 Mask,0.0,3,6,0
2025-06-26,Nicotine Patch,0.0,3,6,0
2025-06-26,ORS Sachet,0.0,3,6,0
2025-06-26,Omeprazole 20mg,0.0,3,6,0
2025-06-26,Pantoprazole 40mg,0.0,3,6,0
2025-06-26,Paracetamol 500mg,0.0,3,6,0
2025-06-26,Prednisolone 10mg,0.0,3,6,0
2025-06-26,Ranitidine 150mg,0.0,3,6,0
2025-06-26,Salbutamol Inhaler,0.0,3,6,0
2025-06-26,Surgical Gloves,6.0,3,6,0
2025-06-26,Tetanus Toxoid,3.0,3,6,0
2025-06-26,Thermometer,0.0,3,6,0
2025-06-26,Thyroxine 50mcg,0.0,3,6,0
2025-06-26,Vitamin C Tablets,0.0,3,6,0
2025-06-26,Volini Gel,0.0,3,6,0
2025-06-26,Zincovit,0.0,3,6,0
2025-06-27,Allegra 120mg,0.0,4,6,0
2025-06-27,Amlodipine 5mg,0.0,4,6,0
2025-06-27,Amoxicillin 250mg,0.0,4,6,0
2025-06-27,Atorvastatin 10mg,0.0,4,6,0
2025-06-27,Avil 25mg,0.0,4,6,0
2025-06-27,Azithromycin 500mg,0.0,4,6,0
2025-06-27,Bandage Roll,0.0,4,6,0
2025-06-27,Becosules,0.0,4,6,0
2025-06-27,Betadine Ointment,0.0,4,6,0
2025-06-27,Calpol 500mg,0.0,4,6,0
2025-06-27,Cetirizine 10mg,0.0,4,6,0
2025-06-27,Chlorpheniramine,3.0,4,6,0
2025-06-27,Ciprofloxacin 500mg,0.0,4,6,0
2025-06-27,Clotrimazole Cream,0.0,4,6,0
2025-06-27,Combiflam,0.0,4,6,0
2025-06-27,Crocin Advance,8.0,4,6,0
2025-06-27,Dexamethasone 4mg,0.0,4,6,0
2025-06-27,Digene,0.0,4,6,0
2025-06-27,Disprin,8.0,4,6,0
2025-06-27,Dolo 650mg,0.0,4,6,0
2025-06-27,Domperidone 10mg,0.0,4,6,0
2025-06-27,Erythromycin 250mg,0.0,4,6,0
2025-06-27,Glibenclamide 5mg,0.0,4,6,0
2025-06-27,Hand Sanitizer,5.0,4,6,0
2025-06-27,Hydroxychloroquine 200mg,0.0,4,6,0
2025-06-27,Ibuprofen 400mg,0.0,4,6,0
2025-06-27,Insulin 30/70,0.0,4,6,0
2025-06-27,Ivermectin 12mg,0.0,4,6,0
2025-06-27,Levocetirizine 5mg,0.0,4,6,0
2025-06-27,Loperamide 2mg,0.0,4,6,0
2025-06-27,Losartan 50mg,0.0,4,6,0
2025-06-27,Metformin 500mg,0.0,4,6,0
2025-06-27,Montelukast 10mg,0.0,4,6,0
2025-06-27,Multivitamin Syrup,0.0,4,6,0
2025-06-27,N95 Mask,0.0,4,6,0
2025-06-27,Nicotine Patch,0.0,4,6,0
2025-06-27,ORS Sachet,0.0,4,6,0
2025-06-27,Omeprazole 20mg,2.0,4,6,0
2025-06-27,Pantoprazole 40mg,0.0,4,6,0
2025-06-27,Paracetamol 500mg,0.0,4,6,0
2025-06-27,Prednisolone 10mg,0.0,4,6,0
2025-06-27,Ranitidine 150mg,0.0,4,6,0
2025-06-27,Salbutamol Inhaler,8.0,4,6,0
2025-06-27,Surgical Gloves,0.0,4,6,0
2025-06-27,Tetanus Toxoid,0.0,4,6,0
2025-06-27,Thermometer,0.0,4,6,0
2025-06-27,Thyroxine 50mcg,0.0,4,6,0
2025-06-27,Vitamin C Tablets,0.0,4,6,0
2025-06-27,Volini Gel,0.0,4,6,0
2025-06-27,Zincovit,0.0,4,6,0
2025-06-28,Allegra 120mg,4.0,5,6,1
2025-06-28,Amlodipine 5mg,0.0,5,6,1
2025-06-28,Amoxicillin 250mg,0.0,5,6,1
2025-06-28,Atorvastatin 10mg,0.0,5,6,1
2025-06-28,Avil 25mg,10.0,5,6,1
2025-06-28,Azithromycin 500mg,0.0,5,6,1
2025-06-28,Bandage Roll,0.0,5,6,1
2025-06-28,Becosules,0.0,5,6,1
2025-06-28,Betadine Ointment,0.0,5,6,1
2025-06-28,Calpol 500mg,3.0,5,6,1
2025-06-28,Cetirizine 10mg,0.0,5,6,1
2025-06-28,Chlorpheniramine,0.0,5,6,1
2025-06-28,Ciprofloxacin 500mg,5.0,5,6,1
2025-06-28,Clotrimazole Cream,0.0,5,6,1
2025-06-28,Combiflam,0.0,5,6,1
2025-06-28,Crocin Advance,0.0,5,6,1
2025-06-28,Dexamethasone 4mg,0.0,5,6,1
2025-06-28,Digene,0.0,5,6,1
2025-06-28,Disprin,0.0,5,6,1
2025-06-28,Dolo 650mg,0.0,5,6,1
2025-06-28,Domperidone 10mg,0.0,5,6,1
2025-06-28,Erythromycin 250mg,0.0,5,6,1
2025-06-28,Glibenclamide 5mg,0.0,5,6,1
2025-06-28,Hand Sanitizer,0.0,5,6,1
2025-06-28,Hydroxychloroquine 200mg,0.0,5,6,1
2025-06-28,Ibuprofen 400mg,0.0,5,6,1
2025-06-28,Insulin 30/70,0.0,5,6,1
2025-06-28,Ivermectin 12mg,0.0,5,6,1
2025-06-28,Levocetirizine 5mg,0.0,5,6,1
2025-06-28,Loperamide 2mg,7.0,5,6,1
2025-06-28,Losartan 50mg,0.0,5,6,1
2025-06-28,Metformin 500mg,0.0,5,6,1
2025-06-28,Montelukast 10mg,0.0,5,6,1
2025-06-28,Multivitamin Syrup,0.0,5,6,1
2025-06-28,N95 Mask,0.0,5,6,1
2025-06-28,Nicotine Patch,7.0,5,6,1
2025-06-28,ORS Sachet,0.0,5,6,1
2025-06-28,Omeprazole 20mg,0.0,5,6,1
2025-06-28,Pantoprazole 40mg,0.0,5,6,1
2025-06-28,Paracetamol 500mg,13.0,5,6,1
2025-06-28,Prednisolone 10mg,0.0,5,6,1
2025-06-28,Ranitidine 150mg,0.0,5,6,1
2025-06-28,Salbutamol Inhaler,0.0,5,6,1
2025-06-28,Surgical Gloves,0.0,5,6,1
2025-06-28,Tetanus Toxoid,0.0,5,6,1
2025-06-28,Thermometer,3.0,5,6,1
2025-06-28,Thyroxine 50mcg,0.0,5,6,1
2025-06-28,Vitamin C Tablets,0.0,5,6,1
2025-06-28,Volini Gel,1.0,5,6,1
2025-06-28,Zincovit,0.0,5,6,1
2025-06-29,Allegra 120mg,0.0,6,6,1
2025-06-29,Amlodipine 5mg,0.0,6,6,1
2025-06-29,Amoxicillin 250mg,4.0,6,6,1
2025-06-29,Atorvastatin 10mg,0.0,6,6,1
2025-06-29,Avil 25mg,10.0,6,6,1
2025-06-29,Azithromycin 500mg,0.0,6,6,1
2025-06-29,Bandage Roll,0.0,6,6,1
2025-06-29,Becosules,0.0,6,6,1
2025-06-29,Betadine Ointment,0.0,6,6,1
2025-06-29,Calpol 500mg,0.0,6,6,1
2025-06-29,Cetirizine 10mg,0.0,6,6,1
2025-06-29,Chlorpheniramine,8.0,6,6,1
2025-06-29,Ciprofloxacin 500mg,0.0,6,6,1
2025-06-29,Clotrimazole Cream,0.0,6,6,1
2025-06-29,Combiflam,0.0,6,6,1
2025-06-29,Crocin Advance,0.0,6,6,1
2025-06-29,Dexamethasone 4mg,0.0,6,6,1
2025-06-29,Digene,0.0,6,6,1
2025-06-29,Disprin,0.0,6,6,1
2025-06-29,Dolo 650mg,6.0,6,6,1
2025-06-29,Domperidone 10mg,0.0,6,6,1
2025-06-29,Erythromycin 250mg,0.0,6,6,1
2025-06-29,Glibenclamide 5mg,0.0,6,6,1
2025-06-29,Hand Sanitizer,0.0,6,6,1
2025-06-29,Hydroxychloroquine 200mg,0.0,6,6,1
2025-06-29,Ibuprofen 400mg,0.0,6,6,1
2025-06-29,Insulin 30/70,0.0,6,6,1
2025-06-29,Ivermectin 12mg,0.0,6,6,1
2025-06-29,Levocetirizine 5mg,0.0,6,6,1
2025-06-29,Loperamide 2mg,0.0,6,6,1
2025-06-29,Losartan 50mg,0.0,6,6,1
2025-06-29,Metformin 500mg,0.0,6,6,1
2025-06-29,Montelukast 10mg,0.0,6,6,1
2025-06-29,Multivitamin Syrup,0.0,6,6,1
2025-06-29,N95 Mask,0.0,6,6,1
2025-06-29,Nicotine Patch,0.0,6,6,1
2025-06-29,ORS Sachet,0.0,6,6,1
2025-06-29,Omeprazole 20mg,0.0,6,6,1
2025-06-29,Pantoprazole 40mg,0.0,6,6,1
2025-06-29,Paracetamol 500mg,0.0,6,6,1
2025-06-29,Prednisolone 10mg,8.0,6,6,1
2025-06-29,Ranitidine 150mg,0.0,6,6,1
2025-06-29,Salbutamol Inhaler,0.0,6,6,1
2025-06-29,Surgical Gloves,0.0,6,6,1
2025-06-29,Tetanus Toxoid,0.0,6,6,1
2025-06-29,Thermometer,0.0,6,6,1
2025-06-29,Thyroxine 50mcg,6.0,6,6,1
2025-06-29,Vitamin C Tablets,0.0,6,6,1
2025-06-29,Volini Gel,0.0,6,6,1
2025-06-29,Zincovit,10.0,6,6,1
2025-06-30,Allegra 120mg,3.0,0,6,0
2025-06-30,Amlodipine 5mg,0.0,0,6,0
2025-06-30,Amoxicillin 250mg,0.0,0,6,0
2025-06-30,Atorvastatin 10mg,9.0,0,6,0
2025-06-30,Avil 25mg,0.0,0,6,0
2025-06-30,Azithromycin 500mg,2.0,0,6,0
2025-06-30,Bandage Roll,0.0,0,6,0
2025-06-30,Becosules,0.0,0,6,0
2025-06-30,Betadine Ointment,0.0,0,6,0
2025-06-30,Calpol 500mg,9.0,0,6,0
2025-06-30,Cetirizine 10mg,0.0,0,6,0
2025-06-30,Chlorpheniramine,0.0,0,6,0
2025-06-30,Ciprofloxacin 500mg,0.0,0,6,0
2025-06-30,Clotrimazole Cream,0.0,0,6,0
2025-06-30,Combiflam,0.0,0,6,0
2025-06-30,Crocin Advance,0.0,0,6,0
2025-06-30,Dexamethasone 4mg,10.0,0,6,0
2025-06-30,Digene,0.0,0,6,0
2025-06-30,Disprin,0.0,0,6,0
2025-06-30,Dolo 650mg,0.0,0,6,0
2025-06-30,Domperidone 10mg,0.0,0,6,0
2025-06-30,Erythromycin 250mg,0.0,0,6,0
2025-06-30,Glibenclamide 5mg,0.0,0,6,0
2025-06-30,Hand Sanitizer,0.0,0,6,0
2025-06-30,Hydroxychloroquine 200mg,0.0,0,6,0
